tickerA,tickerB,sector,entryDate,peakDate,exitDate,peakZ,exitZ,spreadMove,dollarPnl,cost,netPnl,holdDays
XOM,FANG,ENERGY,2025-08-22,2025-08-29,2025-09-05,1.933,0.078,0.02790465,27.9,8,19.9,9
COP,VLO,ENERGY,2025-09-04,2025-09-05,2025-10-01,-2.4853,-0.1296,0.02789938,27.9,8,19.9,19
F,APTV,AUTOS,2026-01-28,2026-01-30,2026-02-03,2.0981,0.4593,0.02789544,27.9,8,19.9,4
BAC,SCHW,US_BANKS,2025-10-06,2025-10-10,2025-10-16,-2.2804,-0.2992,0.02789028,27.89,8,19.89,8
MS,PNC,US_BANKS,2026-03-23,2026-03-23,2026-03-27,2.4173,0.088,0.02788428,27.88,8,19.88,4
MS,WFC,US_BANKS,2025-07-15,2025-07-15,2025-07-18,2.0481,0.0968,0.02784866,27.85,8,19.85,3
CVX,COP,ENERGY,2025-06-18,2025-06-20,2025-06-25,1.9689,0.4408,0.02781813,27.82,8,19.82,4
SLB,VLO,ENERGY,2025-10-22,2025-10-22,2025-11-06,1.8477,-0.0961,0.02780762,27.81,8,19.81,11
MS,TFC,US_BANKS,2025-10-17,2025-10-17,2025-10-31,1.5265,0.0158,0.02781143,27.81,8,19.81,10
VALE,AA,MINING,2025-06-16,2025-06-20,2025-06-26,-2.5757,-0.2381,0.02780087,27.8,8,19.8,7
FRO,STNG,SHIPPING,2025-10-24,2025-10-24,2025-10-29,-2.3129,-0.1555,0.02777831,27.78,8,19.78,3
PANW,WDAY,TECH,2025-07-28,2025-07-30,2025-08-12,-3.4313,-0.0769,0.02776884,27.77,8,19.77,11
CRWD,PLTR,TECH,2025-05-23,2025-05-27,2025-06-09,2.8411,0.4185,0.02777201,27.77,8,19.77,10
GD,HII,DEFENSE,2026-03-26,2026-03-26,2026-03-30,2.2018,-0.2165,0.02776093,27.76,8,19.76,2
SAIC,BWXT,DEFENSE,2025-07-30,2025-08-01,2025-08-07,-1.8,0.1665,0.02775508,27.76,8,19.76,6
HAL,DVN,ENERGY,2025-09-22,2025-09-23,2025-10-08,3.3908,0.2918,0.02776496,27.76,8,19.76,12
JNJ,AMGN,PHARMA,2025-05-13,2025-05-14,2025-05-20,-2.0543,0.1391,0.02775558,27.76,8,19.76,5
TXN,ADI,SEMIS,2025-08-19,2025-08-19,2025-08-22,2.0881,-0.0121,0.02774543,27.75,8,19.75,3
BHP,CLF,MINING,2025-09-09,2025-09-10,2025-09-25,-2.1534,0.2676,0.0277464,27.75,8,19.75,12
GLD,SLV,COMMODITY,2025-10-21,2025-10-21,2025-10-29,1.8686,0.2916,0.02773658,27.74,8,19.74,6
CRM,ORCL,TECH,2026-01-12,2026-01-13,2026-01-27,-3.4539,-0.4694,0.02773099,27.73,8,19.73,10
FRO,STNG,SHIPPING,2025-05-19,2025-05-19,2025-05-21,1.7518,0.015,0.02771774,27.72,8,19.72,2
CRM,DDOG,TECH,2025-08-07,2025-08-07,2025-08-13,-3.0066,-0.4251,0.02772042,27.72,8,19.72,4
MS,C,US_BANKS,2026-03-19,2026-03-19,2026-03-27,-2.1681,0.3708,0.02772321,27.72,8,19.72,6
XOM,MPC,ENERGY,2025-12-10,2025-12-11,2025-12-16,2.1758,-0.1345,0.02770177,27.7,8,19.7,4
DVN,FANG,ENERGY,2026-01-16,2026-01-16,2026-01-21,-2.1653,0.1303,0.02769161,27.69,8,19.69,2
TSM,ADI,SEMIS,2025-11-25,2025-12-01,2025-12-09,-2.0854,-0.4342,0.02767986,27.68,8,19.68,9
HAL,FANG,ENERGY,2025-06-04,2025-06-04,2025-06-09,-1.7717,0.4829,0.02763717,27.64,8,19.64,3
DHT,INSW,SHIPPING,2025-05-15,2025-05-19,2025-05-28,1.9377,0.2192,0.02761731,27.62,8,19.62,8
KLAC,NXPI,SEMIS,2025-12-29,2025-12-29,2025-12-31,1.5734,0.3348,0.02759289,27.59,8,19.59,2
SNOW,NOW,TECH,2025-08-01,2025-08-01,2025-08-06,-1.7862,0.0782,0.02757942,27.58,8,19.58,3
JPM,SCHW,US_BANKS,2025-07-21,2025-07-21,2025-07-23,-1.5821,0.3525,0.02757941,27.58,8,19.58,2
BMY,VRTX,PHARMA,2025-07-24,2025-07-24,2025-07-28,2.1001,0.1048,0.02757653,27.58,8,19.58,2
WFC,TFC,US_BANKS,2026-03-06,2026-03-06,2026-03-11,1.6099,-0.3642,0.0275688,27.57,8,19.57,3
OXY,MPC,ENERGY,2025-12-03,2025-12-03,2025-12-08,2.5094,0.4591,0.02756267,27.56,8,19.56,3
C,PNC,US_BANKS,2025-06-26,2025-06-26,2025-07-08,2.6143,-0.0467,0.0275641,27.56,8,19.56,7
ABBV,BMY,PHARMA,2026-03-04,2026-03-04,2026-03-09,1.5959,-0.1908,0.02756475,27.56,8,19.56,3
GILD,VRTX,PHARMA,2025-06-24,2025-06-24,2025-07-02,-1.8769,0.0908,0.02755726,27.56,8,19.56,6
NVDA,MRVL,SEMIS,2026-01-15,2026-01-15,2026-01-22,1.5151,-0.0683,0.02754375,27.54,8,19.54,4
CRM,WDAY,TECH,2025-07-22,2025-07-22,2025-07-24,-2.1449,-0.3181,0.02754173,27.54,8,19.54,2
LRCX,ON,SEMIS,2025-05-12,2025-05-13,2025-05-30,2.2288,0.1019,0.0275328,27.53,8,19.53,13
TDG,HWM,DEFENSE,2026-03-09,2026-03-12,2026-04-06,-2.7897,-0.0874,0.02751612,27.52,8,19.52,19
STNG,TRMD,SHIPPING,2025-12-12,2025-12-12,2025-12-22,-2.2391,-0.4644,0.02750628,27.51,8,19.51,6
AA,MP,MINING,2025-09-12,2025-09-12,2025-09-19,1.9124,0.4162,0.02748961,27.49,8,19.49,5
HII,SAIC,DEFENSE,2025-07-11,2025-07-11,2025-07-22,2.1253,0.3841,0.02744716,27.45,8,19.45,7
REGN,VRTX,PHARMA,2026-03-31,2026-04-01,2026-04-10,2.1133,0.1979,0.02745287,27.45,8,19.45,7
FCX,SCCO,MINING,2025-10-27,2025-10-28,2025-11-12,-2.8741,-0.0583,0.02743752,27.44,8,19.44,12
SNOW,DDOG,TECH,2025-06-20,2025-06-20,2025-06-26,-1.6179,0.4964,0.02742786,27.43,8,19.43,4
CRM,NOW,TECH,2026-04-02,2026-04-02,2026-04-08,1.8531,-0.0128,0.02740847,27.41,8,19.41,3
PSX,VLO,ENERGY,2026-01-07,2026-01-07,2026-01-12,-1.6655,-0.4488,0.02739782,27.4,8,19.4,3
GLD,UNG,COMMODITY,2025-06-12,2025-06-13,2025-06-17,2.0938,0.1891,0.02739724,27.4,8,19.4,3
GS,TFC,US_BANKS,2026-03-19,2026-03-19,2026-03-27,1.9763,0.3827,0.02738896,27.39,8,19.39,6
CVX,FANG,ENERGY,2025-06-10,2025-06-17,2025-06-25,2.2169,0.3921,0.02736285,27.36,8,19.36,10
FRO,INSW,SHIPPING,2025-05-30,2025-05-30,2025-06-03,1.5932,0.4324,0.02735532,27.36,8,19.36,2
SNOW,NOW,TECH,2025-06-25,2025-06-25,2025-07-01,2.0839,0.3764,0.02735411,27.35,8,19.35,4
TXN,ADI,SEMIS,2025-07-22,2025-07-23,2025-08-06,-3.5139,-0.4617,0.02730953,27.31,8,19.31,11
QCOM,ON,SEMIS,2025-11-20,2025-11-20,2025-12-04,-2.2551,-0.2467,0.02730265,27.3,8,19.3,9
FANG,OXY,ENERGY,2025-12-26,2026-01-06,2026-01-16,-2.4838,-0.1457,0.02727867,27.28,8,19.28,14
ZS,NET,TECH,2025-05-27,2025-05-27,2025-05-29,1.7196,0.1444,0.02727675,27.28,8,19.28,2
SO,XEL,INFRA,2026-03-16,2026-03-16,2026-03-20,1.861,-0.12,0.02727746,27.28,8,19.28,4
CVX,BKR,ENERGY,2025-10-10,2025-10-10,2025-10-17,-2.2416,-0.3635,0.02727156,27.27,8,19.27,5
CVX,OXY,ENERGY,2025-06-10,2025-06-17,2025-06-25,2.2288,0.3797,0.02726519,27.27,8,19.27,10
WFC,PNC,US_BANKS,2026-01-14,2026-01-14,2026-01-30,-3.496,-0.4473,0.02727242,27.27,8,19.27,11
BAC,C,US_BANKS,2026-02-04,2026-02-04,2026-02-10,1.7934,0.1675,0.02726063,27.26,8,19.26,4
CVX,SLB,ENERGY,2025-07-08,2025-07-08,2025-08-20,2.4455,-0.3052,0.02722,27.22,8,19.22,31
BAC,C,US_BANKS,2026-02-24,2026-03-02,2026-03-30,-2.1327,-0.1902,0.02721637,27.22,8,19.22,24
MRK,REGN,PHARMA,2025-10-28,2025-10-28,2025-11-11,-3.1909,0.1105,0.02721753,27.22,8,19.22,10
RTX,LDOS,DEFENSE,2025-10-21,2025-10-22,2025-11-05,2.5854,0.4148,0.0272128,27.21,8,19.21,11
XOM,FANG,ENERGY,2025-09-26,2025-09-26,2025-10-06,1.7569,-0.455,0.02721381,27.21,8,19.21,6
F,TM,AUTOS,2025-07-03,2025-07-03,2025-07-16,1.9322,0.2301,0.02720848,27.21,8,19.21,8
LMT,GD,DEFENSE,2025-05-13,2025-05-14,2025-05-23,-2.1573,-0.2693,0.02720316,27.2,8,19.2,8
SNOW,PLTR,TECH,2025-12-04,2025-12-05,2025-12-26,-2.5517,-0.4019,0.02716487,27.16,8,19.16,15
WFC,SCHW,US_BANKS,2025-11-12,2025-11-12,2025-11-14,-1.8809,-0.395,0.02715985,27.16,8,19.16,2
QCOM,ON,SEMIS,2026-01-02,2026-01-02,2026-01-06,-1.5694,0.2571,0.02709616,27.1,8,19.1,2
SCHW,TFC,US_BANKS,2025-09-05,2025-09-05,2025-09-19,-3.0682,-0.1351,0.02709326,27.09,8,19.09,10
LLY,REGN,PHARMA,2026-01-15,2026-01-15,2026-01-23,-2.164,-0.1119,0.02707669,27.08,8,19.08,5
SAIC,BWXT,DEFENSE,2025-10-10,2025-10-13,2025-10-20,-1.9301,-0.2034,0.02706837,27.07,8,19.07,6
LDOS,KTOS,DEFENSE,2025-11-04,2025-11-04,2025-11-12,2.4775,0.439,0.02706438,27.06,8,19.06,6
FRO,STNG,SHIPPING,2025-08-19,2025-08-19,2025-08-26,-1.5002,0.0688,0.02702714,27.03,8,19.03,5
HAL,PSX,ENERGY,2025-12-01,2025-12-01,2025-12-03,-1.8121,-0.093,0.02702297,27.02,8,19.02,2
MS,SCHW,US_BANKS,2025-10-24,2025-10-27,2025-11-07,2.3965,-0.3972,0.02702397,27.02,8,19.02,10
GM,BWA,AUTOS,2026-01-08,2026-01-08,2026-01-12,2.6383,0.2915,0.02699666,27,8,19,2
WFC,TFC,US_BANKS,2026-02-10,2026-02-11,2026-02-20,-2.2577,-0.362,0.02698221,26.98,8,18.98,7
STNG,INSW,SHIPPING,2025-05-16,2025-05-16,2025-05-28,-2.0043,-0.2623,0.02697397,26.97,8,18.97,7
SLB,EOG,ENERGY,2025-09-04,2025-09-05,2025-09-15,2.3166,0.342,0.0269543,26.95,8,18.95,7
JNJ,VRTX,PHARMA,2025-11-18,2025-11-19,2025-12-03,2.7893,-0.0057,0.02692519,26.93,8,18.93,10
PFE,LLY,PHARMA,2025-05-27,2025-05-27,2025-06-03,2.006,0.3429,0.02692263,26.92,8,18.92,5
NVO,VRTX,PHARMA,2025-07-29,2025-07-29,2025-08-15,-3.807,-0.2667,0.02692006,26.92,8,18.92,13
XOM,VLO,ENERGY,2025-09-05,2025-09-05,2025-09-10,-1.7916,0.0455,0.02691361,26.91,8,18.91,3
LRCX,KLAC,SEMIS,2025-06-17,2025-06-17,2025-06-20,-1.7745,-0.0333,0.02691346,26.91,8,18.91,2
PSX,DVN,ENERGY,2025-07-11,2025-07-11,2025-07-16,1.6851,0.3976,0.0268734,26.87,8,18.87,3
C,TFC,US_BANKS,2025-07-15,2025-07-15,2025-08-05,3.1077,0.4391,0.02686898,26.87,8,18.87,15
NEE,ES,INFRA,2025-05-22,2025-05-22,2025-06-03,-2.0794,-0.4906,0.02687021,26.87,8,18.87,7
LRCX,ON,SEMIS,2025-10-24,2025-10-29,2025-11-13,2.3161,0.0618,0.02686083,26.86,8,18.86,14
PWR,DUK,INFRA,2025-09-10,2025-09-10,2025-09-16,2.8674,0.2215,0.02685849,26.86,8,18.86,4
INSW,TRMD,SHIPPING,2025-07-28,2025-07-28,2025-07-30,-1.5264,0.3421,0.02683254,26.83,8,18.83,2
PSX,MPC,ENERGY,2025-06-18,2025-06-18,2025-06-23,1.9337,0.4216,0.026818,26.82,8,18.82,2
DHT,TRMD,SHIPPING,2025-07-22,2025-07-22,2025-07-24,-2.0601,-0.0566,0.02681756,26.82,8,18.82,2
STNG,INSW,SHIPPING,2025-11-06,2025-11-13,2025-12-09,-2.24,0.0863,0.02680619,26.81,8,18.81,22
LDOS,KTOS,DEFENSE,2025-12-09,2025-12-09,2025-12-12,-1.6256,0.4264,0.02678372,26.78,8,18.78,3
BHP,CLF,MINING,2025-06-17,2025-06-17,2025-06-27,-2.0619,-0.2539,0.02678189,26.78,8,18.78,7
JNJ,GILD,PHARMA,2025-05-13,2025-05-13,2025-05-20,-3.3643,-0.397,0.026767,26.77,8,18.77,5
CVX,BKR,ENERGY,2025-09-02,2025-09-02,2025-09-04,2.0884,0.3005,0.02675596,26.76,8,18.76,2
CVX,PSX,ENERGY,2025-09-05,2025-09-05,2025-09-10,-2.582,0.1309,0.02676371,26.76,8,18.76,3
QCOM,NXPI,SEMIS,2025-05-13,2025-05-13,2025-05-21,-2.0291,-0.3696,0.02675451,26.75,8,18.75,6
COP,OXY,ENERGY,2025-07-30,2025-07-30,2025-08-01,2.1015,-0.1958,0.0267207,26.72,8,18.72,2
RTX,BWXT,DEFENSE,2026-03-23,2026-03-25,2026-04-09,-2.3641,-0.4246,0.0266987,26.7,8,18.7,12
HAL,COP,ENERGY,2025-07-11,2025-07-11,2025-07-15,1.5244,-0.1704,0.0267018,26.7,8,18.7,2
RIO,TECK,MINING,2025-08-12,2025-08-12,2025-08-15,1.5148,0.396,0.02670431,26.7,8,18.7,3
RTX,KTOS,DEFENSE,2025-06-16,2025-06-16,2025-06-23,1.9155,0.3516,0.02669357,26.69,8,18.69,4
XOM,PSX,ENERGY,2025-06-10,2025-06-13,2025-06-24,2.8161,0.2674,0.0266806,26.68,8,18.68,9
GS,MS,US_BANKS,2025-11-11,2025-11-12,2025-11-14,2.6533,0.3988,0.02667902,26.68,8,18.68,3
JNJ,LLY,PHARMA,2025-10-31,2025-11-03,2025-11-17,-2.6962,0.2086,0.02668431,26.68,8,18.68,11
RTX,ESLT,DEFENSE,2026-01-07,2026-01-08,2026-01-13,-1.7896,0.3844,0.02667443,26.67,8,18.67,4
GD,LHX,DEFENSE,2025-07-23,2025-07-23,2025-07-30,2.7132,0.1202,0.02667382,26.67,8,18.67,5
INSW,TRMD,SHIPPING,2025-07-02,2025-07-03,2025-07-09,2.396,0.3709,0.02667168,26.67,8,18.67,4
SWKS,ADI,SEMIS,2025-06-11,2025-06-12,2025-07-01,-2.4578,0.2286,0.02665529,26.66,8,18.66,13
XOM,SLB,ENERGY,2025-12-24,2025-12-29,2026-01-09,2.3275,-0.1796,0.02665342,26.65,8,18.65,10
DDOG,MDB,TECH,2025-08-27,2025-08-27,2025-09-09,-2.9837,-0.4927,0.02663696,26.64,8,18.64,8
XOM,DVN,ENERGY,2025-07-10,2025-07-11,2025-07-17,1.7811,0.0231,0.02660676,26.61,8,18.61,5
JPM,GS,US_BANKS,2025-08-29,2025-09-02,2025-09-05,2.2536,-0.4178,0.02660897,26.61,8,18.61,4
JPM,MS,US_BANKS,2025-11-07,2025-11-10,2025-11-13,1.6209,-0.0922,0.02660829,26.61,8,18.61,4
LLY,VRTX,PHARMA,2025-07-17,2025-07-17,2025-07-23,-1.8222,-0.0661,0.02660662,26.61,8,18.61,4
RIO,VALE,MINING,2025-09-25,2025-09-29,2025-10-31,2.1786,0.2584,0.02659513,26.6,8,18.6,26
PANW,DDOG,TECH,2025-10-27,2025-10-27,2025-11-04,2.2922,0.1465,0.02658224,26.58,8,18.58,6
LMT,LHX,DEFENSE,2026-03-09,2026-03-09,2026-03-12,-1.5536,-0.2171,0.02656761,26.57,8,18.57,3
LDOS,SAIC,DEFENSE,2025-11-04,2025-11-04,2025-11-20,2.6417,0.269,0.02656915,26.57,8,18.57,12
INTC,ADI,SEMIS,2025-06-02,2025-06-02,2025-06-12,-1.7108,-0.2879,0.02656861,26.57,8,18.57,8
LDOS,HWM,DEFENSE,2025-08-06,2025-08-06,2025-09-05,2.9766,-0.4499,0.02655738,26.56,8,18.56,21
LRCX,NXPI,SEMIS,2025-10-30,2025-10-30,2025-11-13,2.3894,0.422,0.02655072,26.55,8,18.55,10
SLB,PSX,ENERGY,2025-06-18,2025-06-23,2025-07-01,-3.2541,-0.4029,0.02654105,26.54,8,18.54,8
PANW,FTNT,TECH,2025-10-24,2025-10-27,2025-11-04,2.1506,-0.0182,0.02654357,26.54,8,18.54,7
PSX,VLO,ENERGY,2026-03-24,2026-03-24,2026-03-30,2.8033,0.284,0.02652993,26.53,8,18.53,4
DUK,ES,INFRA,2025-11-03,2025-11-03,2025-11-06,-1.8095,-0.2914,0.02653304,26.53,8,18.53,3
PANW,DDOG,TECH,2026-01-02,2026-01-02,2026-01-06,-2.4094,0.1274,0.026518,26.52,8,18.52,2
HAL,OXY,ENERGY,2026-02-04,2026-02-04,2026-02-06,-1.6537,-0.271,0.02651173,26.51,8,18.51,2
EOG,FANG,ENERGY,2025-06-10,2025-06-13,2025-06-30,2.7209,0.3742,0.02651215,26.51,8,18.51,13
CRWD,NET,TECH,2025-11-14,2025-11-14,2025-11-20,1.7399,-0.0074,0.02651257,26.51,8,18.51,4
LHX,SAIC,DEFENSE,2025-08-04,2025-08-04,2025-08-07,1.5637,0.2632,0.02649183,26.49,8,18.49,3
COP,OXY,ENERGY,2025-11-04,2025-11-05,2025-11-10,1.9662,-0.2322,0.02648971,26.49,8,18.49,4
INSW,NAT,SHIPPING,2025-06-04,2025-06-04,2025-06-12,-1.7738,0.2631,0.02647579,26.48,8,18.48,6
GD,HII,DEFENSE,2025-10-27,2025-10-27,2025-10-29,1.6478,-0.1717,0.02647419,26.47,8,18.47,2
CRWD,CRM,TECH,2025-08-07,2025-08-07,2025-08-13,-1.921,-0.2986,0.02646415,26.46,8,18.46,4
AMGN,REGN,PHARMA,2025-10-28,2025-10-28,2025-11-04,-2.8107,-0.2969,0.02646153,26.46,8,18.46,5
FRO,NAT,SHIPPING,2025-11-14,2025-11-14,2025-11-19,1.7035,-0.0817,0.02644796,26.45,8,18.45,3
STNG,INSW,SHIPPING,2026-01-07,2026-01-09,2026-01-27,-2.866,-0.2262,0.02644519,26.45,8,18.45,13
HAL,FANG,ENERGY,2025-07-29,2025-07-30,2025-08-11,-2.3236,0.1124,0.02643724,26.44,8,18.44,9
GLD,SLV,COMMODITY,2025-08-01,2025-08-01,2025-08-08,1.6323,0.26,0.02644103,26.44,8,18.44,5
SWKS,ADI,SEMIS,2025-05-13,2025-05-14,2025-05-20,-1.8395,-0.4172,0.02643529,26.44,8,18.44,5
QCOM,ADI,SEMIS,2025-08-20,2025-08-21,2025-08-29,-2.1796,-0.4127,0.02641891,26.42,8,18.42,7
ZS,DDOG,TECH,2025-09-04,2025-09-04,2025-09-10,-1.793,0.3223,0.02641757,26.42,8,18.42,4
CRWD,DDOG,TECH,2025-12-03,2025-12-03,2025-12-15,1.9529,0.2057,0.02640486,26.4,8,18.4,8
BAC,WFC,US_BANKS,2026-02-24,2026-02-24,2026-02-26,-1.8154,-0.2359,0.02639664,26.4,8,18.4,2
ZS,NOW,TECH,2025-08-06,2025-08-08,2025-08-12,-2.6625,-0.4463,0.02639175,26.39,8,18.39,4
TDG,HWM,DEFENSE,2025-06-18,2025-06-18,2025-06-25,-1.5487,0.3501,0.02635764,26.36,8,18.36,4
LMT,SAIC,DEFENSE,2026-01-02,2026-01-06,2026-01-08,2.1372,0.4313,0.0263543,26.35,8,18.35,4
ZS,DDOG,TECH,2025-11-28,2025-12-01,2026-01-07,-2.0918,0.0207,0.02634785,26.35,8,18.35,26
JPM,WFC,US_BANKS,2025-07-08,2025-07-09,2025-07-16,-2.1646,0.111,0.02633781,26.34,8,18.34,6
LMT,HII,DEFENSE,2025-09-24,2025-10-06,2025-10-15,2.1098,0.2078,0.02632473,26.32,8,18.32,15
NAT,TRMD,SHIPPING,2025-06-05,2025-06-05,2025-06-11,1.8083,0.4668,0.02631868,26.32,8,18.32,4
WFC,USB,US_BANKS,2026-03-10,2026-03-11,2026-03-20,-2.8749,0.0825,0.02632487,26.32,8,18.32,8
DHT,INSW,SHIPPING,2025-06-24,2025-06-30,2025-07-07,-2.1361,-0.4782,0.02630139,26.3,8,18.3,8
PANW,ZS,TECH,2025-09-26,2025-09-30,2025-10-06,-2.1404,0.0336,0.02630029,26.3,8,18.3,6
RTX,LHX,DEFENSE,2026-03-04,2026-03-04,2026-03-12,1.5891,-0.2907,0.02627641,26.28,8,18.28,6
FRO,INSW,SHIPPING,2026-01-02,2026-01-02,2026-01-08,-2.0375,-0.389,0.02627861,26.28,8,18.28,4
HAL,PSX,ENERGY,2025-08-27,2025-08-27,2025-09-10,-2.1167,0.0412,0.02624525,26.25,8,18.25,9
ZS,CRM,TECH,2025-10-24,2025-10-28,2025-11-12,2.0621,-0.0333,0.02624668,26.25,8,18.25,13
ZS,ORCL,TECH,2026-03-24,2026-03-24,2026-04-07,-2.4809,-0.3785,0.02625185,26.25,8,18.25,9
EOG,PSX,ENERGY,2026-01-07,2026-01-07,2026-01-12,-1.8014,-0.0582,0.0262371,26.24,8,18.24,3
HAL,PSX,ENERGY,2025-12-05,2025-12-05,2025-12-15,2.2135,0.31,0.02622779,26.23,8,18.23,6
MU,KLAC,SEMIS,2025-09-04,2025-09-11,2025-09-24,2.6181,0.349,0.02621427,26.21,8,18.21,14
CRWD,ZS,TECH,2025-08-18,2025-08-19,2025-08-25,-2.0425,0.0939,0.02621199,26.21,8,18.21,5
SCCO,CLF,MINING,2026-02-09,2026-02-09,2026-03-03,2.2773,0.4399,0.02621021,26.21,8,18.21,15
FTNT,NET,TECH,2025-11-18,2025-11-21,2025-12-08,1.8566,0.3358,0.02619746,26.2,8,18.2,13
C,WFC,US_BANKS,2026-01-15,2026-01-16,2026-01-23,2.1724,0.4232,0.02619719,26.2,8,18.2,5
PFE,REGN,PHARMA,2026-03-04,2026-03-04,2026-03-06,-1.7061,0.2373,0.02619445,26.19,8,18.19,2
SLB,FANG,ENERGY,2025-12-10,2025-12-11,2025-12-29,2.825,0.4494,0.02618294,26.18,8,18.18,12
LHX,HII,DEFENSE,2025-10-16,2025-10-16,2025-10-21,-1.5014,-0.4528,0.02616502,26.17,8,18.17,3
RTX,HWM,DEFENSE,2026-03-25,2026-03-27,2026-04-02,-1.95,-0.2797,0.0261646,26.16,8,18.16,6
EOG,FANG,ENERGY,2025-05-13,2025-05-13,2025-05-20,2.1545,0.0202,0.0261556,26.16,8,18.16,5
JNJ,BMY,PHARMA,2025-12-11,2025-12-15,2025-12-18,2.0466,0.2392,0.02615581,26.16,8,18.16,5
CVX,VLO,ENERGY,2025-09-08,2025-09-08,2025-09-11,-2.2948,-0.2559,0.02614712,26.15,8,18.15,3
EOG,MPC,ENERGY,2025-11-11,2025-11-14,2025-11-19,2.2532,-0.0091,0.02614155,26.14,8,18.14,6
MRK,NVO,PHARMA,2025-08-27,2025-08-28,2025-09-05,-2.1677,-0.0353,0.02613625,26.14,8,18.14,6
GS,WFC,US_BANKS,2025-10-15,2025-10-15,2025-10-28,-2.9104,-0.4688,0.02612522,26.13,8,18.13,9
MPC,VLO,ENERGY,2025-07-31,2025-07-31,2025-08-08,2.03,-0.1573,0.02611547,26.12,8,18.12,6
LHX,HII,DEFENSE,2025-10-01,2025-10-01,2025-10-10,1.7312,-0.0615,0.02610406,26.1,8,18.1,7
NVDA,TXN,SEMIS,2025-05-23,2025-05-23,2025-06-04,1.7044,0.4886,0.02610279,26.1,8,18.1,7
EOG,PSX,ENERGY,2025-12-03,2025-12-04,2025-12-09,2.0701,0.0428,0.02609123,26.09,8,18.09,4
FRO,STNG,SHIPPING,2025-06-13,2025-06-13,2025-06-18,1.7862,0.2803,0.02606002,26.06,8,18.06,3
VALE,SCCO,MINING,2025-08-11,2025-08-11,2025-08-15,1.6454,-0.0337,0.0260628,26.06,8,18.06,4
SO,XEL,INFRA,2025-10-10,2025-10-14,2025-10-21,2.1602,0.3911,0.02605783,26.06,8,18.06,7
SLB,OXY,ENERGY,2025-06-23,2025-06-23,2025-06-27,-2.4653,-0.0529,0.02604488,26.04,8,18.04,4
VALE,CLF,MINING,2025-10-08,2025-10-09,2025-10-16,-2.3192,-0.4059,0.02604398,26.04,8,18.04,6
MU,AMAT,SEMIS,2026-02-17,2026-02-17,2026-03-05,-1.8805,-0.008,0.02601867,26.02,8,18.02,12
WFC,USB,US_BANKS,2025-09-05,2025-09-05,2025-09-12,-2.3739,0.0181,0.02597911,25.98,8,17.98,5
TSM,ADI,SEMIS,2026-03-20,2026-03-20,2026-03-25,-1.9549,0.0399,0.0259655,25.97,8,17.97,3
CRM,NOW,TECH,2025-07-23,2025-07-23,2025-07-29,2.7524,0.0017,0.02597211,25.97,8,17.97,4
DDOG,NOW,TECH,2025-09-09,2025-09-09,2025-09-12,1.9975,0.4346,0.02596905,25.97,8,17.97,3
DHT,NAT,SHIPPING,2025-07-22,2025-07-22,2025-07-24,-1.9024,0.2339,0.0259371,25.94,8,17.94,2
CRWD,NOW,TECH,2025-07-16,2025-07-16,2025-07-21,-1.9056,-0.433,0.02594059,25.94,8,17.94,3
C,PNC,US_BANKS,2025-07-15,2025-07-15,2025-08-04,2.7193,0.4991,0.02594169,25.94,8,17.94,14
CRM,PLTR,TECH,2025-05-12,2025-05-12,2025-05-21,2.0229,0.4942,0.02592632,25.93,8,17.93,7
COP,OXY,ENERGY,2025-12-03,2025-12-10,2025-12-24,2.7248,0.26,0.02591636,25.92,8,17.92,15
STNG,TRMD,SHIPPING,2026-03-27,2026-03-27,2026-03-31,1.9485,0.3122,0.02592441,25.92,8,17.92,2
JNJ,PFE,PHARMA,2025-12-11,2025-12-15,2025-12-19,2.1479,0.1883,0.025916,25.92,8,17.92,6
RTX,LHX,DEFENSE,2025-05-15,2025-05-15,2025-05-23,1.783,0.3328,0.0259061,25.91,8,17.91,6
DVN,FANG,ENERGY,2025-06-13,2025-06-13,2025-06-20,-2.3204,0.0507,0.02591324,25.91,8,17.91,4
OXY,MPC,ENERGY,2026-02-04,2026-02-05,2026-02-18,-2.3554,-0.3918,0.0258925,25.89,8,17.89,9
APTV,ALV,AUTOS,2025-07-11,2025-07-11,2025-07-18,-2.2686,-0.1377,0.02588249,25.88,8,17.88,5
MPC,VLO,ENERGY,2025-07-10,2025-07-10,2025-07-16,-2.6396,-0.2663,0.02586588,25.87,8,17.87,4
PFE,VRTX,PHARMA,2026-03-04,2026-03-04,2026-03-06,-1.5626,0.3166,0.02586928,25.87,8,17.87,2
DVN,MPC,ENERGY,2025-08-07,2025-08-08,2025-08-20,2.4504,0.4317,0.02585883,25.86,8,17.86,9
FCX,CLF,MINING,2025-05-12,2025-05-12,2025-06-03,2.1993,0.2206,0.02586312,25.86,8,17.86,15
GM,BWA,AUTOS,2025-10-07,2025-10-08,2025-10-15,-2.2306,-0.4163,0.02586198,25.86,8,17.86,6
RTX,LDOS,DEFENSE,2025-11-21,2025-11-21,2025-11-28,-2.5099,-0.1037,0.02584913,25.85,8,17.85,4
SLB,PSX,ENERGY,2025-10-10,2025-10-10,2025-10-16,-1.9309,-0.0084,0.02584622,25.85,8,17.85,4
F,STLA,AUTOS,2025-09-26,2025-09-26,2025-10-02,2.5611,0.3028,0.02585319,25.85,8,17.85,4
